"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.563709329887103,0.931074403727315
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.549364946755561,0.999999999985705
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.548919185137819,0.548919185137819
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.480204241709074,0.840278111760585
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.453084979832617,0.851115536602764
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.44568420153548,0.979912224781679
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.207674756291034,0.394608516012714
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.00197949404711316,0.00438643835757734
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.816899003330451,0.998076285978854
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.745369626042201,0.911693588303978
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.33709586122086,0.959218353697172
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.244314761512183,0.716401696901502
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.230114551611576,0.433245485096871
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.18578427703468,0.394402539844843
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.141209726134785,0.497795118329629
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.000895232921011911,0.000895232921011911
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.000635610831420072,0.000663711115536127
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,9.52030530722928e-05,0.000143418318318622
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.450185581941169,0.450185581941169
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.449999442413018,0.999999954198836
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.340050678125147,0.786058366465622
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.334011481256247,0.999682470892122
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.3026002586552,0.873274001404988
